Gene stable ID,HGNC ID,HGNC symbol,Chromosome/scaffold name,Karyotype band,Gene start (bp),Gene end (bp)
ENSG00000280776,HGNC:49633,LINC01202,5,q34,161907111,162001536
ENSG00000212418,HGNC:50884,RNY4P36,17,q25.1,76703632,76703727
ENSG00000277382,,,17,q25.1,76709760,76710045
ENSG00000274051,,,17,q25.1,76721216,76721396
ENSG00000230622,HGNC:31341,UQCRHP1,6,p21.33,31611083,31611356
ENSG00000287043,,,10,p15.3,1201406,1208389
ENSG00000267168,,,17,q25.1,76732978,76738522
ENSG00000282390,,,10,p15.3,1290018,1293002
ENSG00000175550,HGNC:3019,DRAP1,11,q13.1,65919274,65921563
ENSG00000204472,HGNC:352,AIF1,6,p21.33,31615217,31617021
ENSG00000161547,HGNC:10783,SRSF2,17,q25.1,76734115,76737333
ENSG00000255986,HGNC:7402,MT1JP,16,q13,56635739,56637086
ENSG00000122958,HGNC:12711,VPS26A,10,q22.1,69123512,69174412
ENSG00000113327,HGNC:4087,GABRG2,5,q34,162000057,162162977
ENSG00000205362,HGNC:7393,MT1A,16,q13,56638666,56640087
ENSG00000080573,HGNC:14864,COL5A3,19,p13.2,9959561,10010504
ENSG00000205360,HGNC:7395,MT1CP,16,q13,56648248,56649514
ENSG00000236875,HGNC:37106,DDX11L5,9,p24.3,12134,13783
ENSG00000259923,,,16,q13,56648881,56652636
ENSG00000227518,HGNC:55045,MIR1302-9HG,9,p24.3,27657,30891
ENSG00000169688,HGNC:7394,MT1B,16,q13,56651886,56653204
ENSG00000283921,HGNC:38218,MIR1302-9,9,p24.3,30144,30281
ENSG00000218839,HGNC:32333,FAM138C,9,p24.3,34394,37269
ENSG00000234040,HGNC:52345,RPL10P12,12,q15,68626870,68627187
ENSG00000279171,,,12,q24.32,126677262,126677806
ENSG00000198417,HGNC:7398,MT1F,16,q13,56657731,56660698
ENSG00000158023,HGNC:28506,CFAP251,12,q24.31,121918592,122003927
ENSG00000283805,HGNC:32892,MIR636,17,q25.1,76736450,76736548
ENSG00000200257,HGNC:47060,RNU6-97P,17,q25.1,76752912,76753015
ENSG00000284986,,,9,p24.3,52452,73374
ENSG00000227917,,,9,p24.3,100804,110138
ENSG00000130589,HGNC:30021,HELZ2,20,q13.33,63558086,63574239
ENSG00000231808,HGNC:50660,LINC01388,9,p24.3,112713,113754
ENSG00000170122,HGNC:3805,FOXD4,9,p24.3,116231,118417
ENSG00000129667,HGNC:20788,RHBDF2,17,q25.1,76470891,76501790
ENSG00000156502,HGNC:11471,SUPV3L1,10,q22.1,69180234,69209099
ENSG00000275691,HGNC:7401,MT1IP,16,q13,56676132,56677763
ENSG00000148356,HGNC:25135,LRSAM1,9,q33.3,127451489,127503499
ENSG00000187193,HGNC:7405,MT1X,16,q13,56682470,56684196
ENSG00000158806,HGNC:7930,NPM2,8,p21.3,22024125,22036897
ENSG00000259827,,,16,q13,56682470,56687807
ENSG00000200816,HGNC:32631,SNORA38,6,p21.33,31623079,31623210
ENSG00000274494,HGNC:50140,MIR6832,6,p21.33,31633787,31633858
ENSG00000261429,HGNC:44629,DPPA2P4,16,q13,56686851,56688052
ENSG00000204444,HGNC:13916,APOM,6,p21.33,31652416,31658210
ENSG00000175467,HGNC:10538,SART1,11,q13.1,65961728,65980137
ENSG00000103316,HGNC:2418,CRYM,16,p12.2,21238874,21303083
ENSG00000286206,,,2,q14.3,125665331,125717150
ENSG00000225475,,,1,p32.2,56619409,56619549
ENSG00000230898,,,1,q24.1,166147782,166165095
ENSG00000226905,,,2,q12.3,106963193,106963674
ENSG00000232223,HGNC:39535,CNN2P10,1,q24.1,166796266,166797183
ENSG00000121988,HGNC:25249,ZRANB3,2,q21.3,135136916,135531218
ENSG00000224698,,,1,p13.3,108420689,108433184
ENSG00000287697,,,1,q25.1,174998353,174999623
ENSG00000075945,HGNC:17060,KIFAP3,1,q24.2,169921326,170085208
ENSG00000257586,,,12,q12,38994803,38996882
ENSG00000251536,,,12,q24.33,129852208,129854944
ENSG00000274859,,,12,q24.23,118066398,118066725
ENSG00000257696,HGNC:55473,UHRF1BP1L-DT,12,q23.1,100143058,100144671
ENSG00000123338,HGNC:4862,NCKAP1L,12,q13.13,54497752,54548243
ENSG00000229261,,,10,q22.1,69215333,69232490
ENSG00000204439,HGNC:19076,C6orf47,6,p21.33,31658298,31660778
ENSG00000156510,HGNC:23302,HKDC1,10,q22.1,69220332,69267552
ENSG00000227198,HGNC:39767,C6orf47-AS1,6,p21.33,31658329,31660721
ENSG00000204438,HGNC:13920,GPANK1,6,p21.33,31661228,31666283
ENSG00000267650,,,19,p13.2,9995997,9997163
ENSG00000080511,HGNC:14423,RDH8,19,p13.2,10013249,10022279
ENSG00000242028,HGNC:18418,HYPK,15,q15.3,43796142,43804427
ENSG00000140749,HGNC:5953,IGSF6,16,p12.2,21639550,21652608
ENSG00000266204,HGNC:43514,MIR5589,19,p13.2,10038354,10038413
ENSG00000130813,HGNC:25649,SHFL,19,p13.2,10086122,10093252
ENSG00000231748,,,10,q22.1,69265342,69268148
ENSG00000229197,HGNC:36381,RPS15AP28,10,q22.1,69300432,69300817
ENSG00000157450,HGNC:17384,RNF111,15,q22.1,58865175,59097419
ENSG00000232734,HGNC:39510,ATP5MC1P7,10,q22.1,69432972,69433371
ENSG00000099282,HGNC:23298,TSPAN15,10,q22.1,69451465,69507666
ENSG00000207248,HGNC:47968,RNU6-1005P,16,p12.2,21642054,21642160
ENSG00000207042,HGNC:47159,RNU6-196P,16,p12.2,21642294,21642400
ENSG00000260306,,,16,p12.2,21794095,21795759
ENSG00000276721,,,16,p12.2,21833516,21833621
ENSG00000185710,HGNC:49861,SMG1P4,16,p12.2,21879338,21919156
ENSG00000158815,HGNC:3673,FGF17,8,p21.3,22042398,22048809
ENSG00000286100,,,20,q13.12,44864435,44885604
ENSG00000166913,HGNC:12849,YWHAB,20,q13.12,44885702,44908532
ENSG00000242561,HGNC:38167,ATP5MGP5,3,q25.2,152800434,152800732
ENSG00000254867,,,11,q13.1,65983679,65984331
ENSG00000163659,HGNC:23696,TIPARP,3,q25.31,156673235,156706770
ENSG00000257408,HGNC:55707,ABCA3P1,16,p12.2,21938865,21944987
ENSG00000175376,HGNC:28147,EIF1AD,11,q13.1,65996545,66002176
ENSG00000158863,HGNC:16492,FHIP2B,8,p21.3,22089150,22104911
ENSG00000140740,HGNC:12586,UQCRC2,16,p12.2,21953288,21983660
ENSG00000234912,HGNC:33099,SNHG20,17,q25.2,77086716,77099902
ENSG00000267387,,,19,p13.2,10089032,10090377
ENSG00000243207,HGNC:33526,PPAN-P2RY11,19,p13.2,10106223,10114780
ENSG00000256810,,,12,q24.33,131029110,131035487
ENSG00000257444,HGNC:42926,SETP7,12,q23.3,107271394,107271846
ENSG00000256950,,,12,q24.31,121888809,121921470
ENSG00000101104,HGNC:15797,PABPC1L,20,q13.12,44910060,44959035
ENSG00000258288,HGNC:50299,NENFP2,12,q23.2,101963901,101964340
ENSG00000226813,HGNC:52764,LINC01941,2,q14.3,126109761,126118023
ENSG00000271614,HGNC:27883,ATP2B1-AS1,12,q21.33,89708959,89712590
ENSG00000248136,HGNC:39471,MTND6P8,2,q21.1,130282085,130282606
ENSG00000255968,,,12,p11.23,26318953,26421462
ENSG00000153820,HGNC:30619,SPHKAP,2,q36.3,227979955,228181687
ENSG00000250654,,,12,q13.13,54076838,54081903
ENSG00000201207,,,6,p21.33,31663288,31663401
ENSG00000263020,,,6,p21.33,31666102,31673546
ENSG00000255750,,,12,p11.23,26229548,26319720
ENSG00000248636,,,12,q24.23,119361247,119668079
ENSG00000258225,,,12,q21.2,78052181,78091737
ENSG00000241556,,,12,q22,95467397,95467861
ENSG00000258274,,,12,q22,93707791,93737823
ENSG00000204427,HGNC:13921,ABHD16A,6,p21.33,31686955,31703356
ENSG00000182870,HGNC:4131,GALNT9,12,q24.33,132196372,132329589
ENSG00000235303,,,1,q24.2,170598854,170647339
ENSG00000287306,,,10,q22.1,69510166,69544257
ENSG00000234810,,,1,p32.3,55329288,56070513
ENSG00000233197,HGNC:45087,TMEM256P1,10,q22.1,69523311,69523650
ENSG00000122859,HGNC:13806,NEUROG3,10,q22.1,69571698,69573422
ENSG00000229638,HGNC:36179,RPL4P4,3,q27.2,185417495,185418778
ENSG00000240068,HGNC:37017,RPL21P42,3,q25.2,154023835,154024298
ENSG00000230755,HGNC:52179,MTATP6P23,10,q22.1,69589880,69590355
ENSG00000241570,HGNC:50861,PAQR9-AS1,3,q23,142960650,143001559
ENSG00000235803,HGNC:52152,MTCO2P23,10,q22.1,69590583,69591262
ENSG00000235524,HGNC:52088,MTCO1P23,10,q22.1,69591406,69592931
ENSG00000231152,HGNC:42116,MTND2P15,10,q22.1,69594041,69594932
ENSG00000226794,HGNC:42069,MTND1P20,10,q22.1,69595487,69596436
ENSG00000171224,HGNC:23519,FAM241B,10,q22.1,69630247,69633596
ENSG00000130810,HGNC:9227,PPAN,19,p13.2,10106362,10112012
ENSG00000232750,,,1,q25.2,179035309,179035652
ENSG00000224468,HGNC:52645,LAMC1-AS1,1,q25.3,183138402,183141282
ENSG00000235628,HGNC:41391,TNR-IT1,1,q25.1,175538775,175556818
ENSG00000232551,HGNC:52016,MTCO1P14,1,p13.3,106804474,106806032
ENSG00000239978,HGNC:8428,OR7E53P,3,q21.2,125734295,125735198
ENSG00000013293,HGNC:29326,SLC7A14,3,q26.2,170459548,170586075
ENSG00000129657,HGNC:10698,SEC14L1,17,q25.2,77088749,77217101
ENSG00000092607,HGNC:11594,TBX15,1,p12,118883046,118989556
ENSG00000235645,HGNC:54136,LINC02651,10,q22.1,69684899,69692452
ENSG00000278830,,,10,p12.1,27313723,27316587
ENSG00000200369,HGNC:47629,RNU6-666P,10,p12.1,27315120,27315226
ENSG00000215409,,,10,p12.1,27331357,27341252
ENSG00000207135,HGNC:47415,RNU6-452P,10,p12.1,27335501,27335607
ENSG00000260151,HGNC:54167,LINC02673,10,p12.1,27343436,27344917
ENSG00000233934,HGNC:36349,RPL21P38,2,q31.1,171587093,171587259
ENSG00000213770,HGNC:44938,FAM210CP,10,p12.1,27349717,27350290
ENSG00000237956,HGNC:31659,TRIAP1P1,10,p12.1,27378138,27378362
ENSG00000182077,HGNC:24776,PTCHD3,10,p12.1,27397121,27414368
ENSG00000224819,,,2,q36.1,220776818,220855873
ENSG00000275074,HGNC:26194,NUDT18,8,p21.3,22106874,22109419
ENSG00000224789,,,2,q14.2,120174885,120216544
ENSG00000188668,HGNC:14733,OR7E90P,2,q24.1,158874642,158875670
ENSG00000237426,HGNC:38031,ZIK1P1,X,q25,124173001,124174459
ENSG00000252693,,,X,q25,124197743,124197849
ENSG00000065802,HGNC:16011,ASB1,2,q37.3,238426742,238452250
ENSG00000243629,HGNC:27948,LINC00880,3,q25.31,157081667,157128595
ENSG00000107897,HGNC:23338,ACBD5,10,p12.1,27168135,27243046
ENSG00000234564,HGNC:44936,HSPA8P20,X,q25,124204499,124205806
ENSG00000238270,,,1,q31.1,189868001,189868528
ENSG00000282419,HGNC:52278,TEX13D,X,q25,124246249,124336863
ENSG00000285894,,,1,q31.1,188013642,188144768
ENSG00000209645,HGNC:32769,SNORD105,19,p13.2,10107651,10107735
ENSG00000237787,HGNC:37259,LINC02877,3,q25.2,153431856,153502697
ENSG00000232054,HGNC:45213,NPM1P34,X,q25,124280530,124281422
ENSG00000236025,,,1,q31.1,190781787,190781995
ENSG00000137821,HGNC:25965,LRRC49,15,q23,70853239,71053658
ENSG00000226532,,,X,q25,124326175,124326258
ENSG00000238531,HGNC:33572,SNORD105B,19,p13.2,10109757,10109835
ENSG00000230687,,,1,q25.1,175203228,175204849
ENSG00000168453,HGNC:5172,HR,8,p21.3,22114419,22133384
ENSG00000244165,HGNC:8540,P2RY11,19,p13.2,10111693,10115372
ENSG00000147257,HGNC:4451,GPC3,X,q26.2,133535745,133987100
ENSG00000230704,,,1,q24.2,169762929,169764648
ENSG00000283255,,,1,q24.2,168401483,168407274
ENSG00000163626,HGNC:26801,COX18,4,q13.3,73052362,73069755
ENSG00000227741,,,1,q23.2,160202199,160208869
ENSG00000236357,HGNC:44586,EI24P1,3,q26.32,176068042,176068908
ENSG00000287366,,,3,q13.33,120833936,120871794
ENSG00000277241,,,3,q26.32,177700346,177701072
ENSG00000237049,HGNC:10341,RPL34P1,1,q24.2,168210616,168210969
ENSG00000271131,HGNC:53699,PPIAP75,3,q26.32,178493327,178493810
ENSG00000175334,HGNC:17397,BANF1,11,q13.1,66002228,66004149
ENSG00000286754,,,1,q25.2,176829128,176831841
ENSG00000225473,HGNC:41095,ATP13A4-AS1,3,q29,193553213,193555088
ENSG00000232751,,,1,q25.1,173351689,173352004
ENSG00000130811,HGNC:3274,EIF3G,19,p13.2,10115014,10119918
ENSG00000236364,,,1,q24.1,165889725,165900995
ENSG00000226482,HGNC:40648,ADIPOQ-AS1,3,q27.3,186851886,186856123
ENSG00000242953,,,3,p12.3,75395404,75395536
ENSG00000117091,HGNC:1683,CD48,1,q23.3,160678746,160711831
ENSG00000273261,,,3,q26.33,182921240,182921938
ENSG00000233885,HGNC:41101,YEATS2-AS1,3,q27.1,183806457,183810783
ENSG00000240489,HGNC:42933,SETP14,3,q25.31,155987304,155988176
ENSG00000240497,,,3,q26.31,171459248,171469702
ENSG00000241151,HGNC:52911,LINC02066,3,q25.1,151637174,151657966
ENSG00000224855,HGNC:40421,OPA1-AS1,3,q29,193618609,193627337
ENSG00000225612,,,7,q36.3,155267137,155270912
ENSG00000228540,,,7,q31.1,110724159,110725825
ENSG00000157005,HGNC:11329,SST,3,q27.3,187668912,187670394
ENSG00000231980,,,7,q36.3,158027373,158031128
ENSG00000270540,,,2,q37.2,236367560,236369102
ENSG00000254270,HGNC:41916,ERHP1,7,q34,139534240,139534549
ENSG00000118242,HGNC:25478,MREG,2,q35,215942584,216034096
ENSG00000105887,HGNC:15667,MTPN,7,q33,135926760,135977359
ENSG00000235378,HGNC:29728,MRPS10P1,1,q24.2,169990067,169990196
ENSG00000178075,HGNC:25252,GRAMD1C,3,q13.31,113828182,113947174
ENSG00000143171,HGNC:10479,RXRG,1,q23.3,165400922,165445355
ENSG00000025772,HGNC:15746,TOMM34,20,q13.12,44942130,44960397
ENSG00000256149,,,12,q24.23,118849354,118908930
ENSG00000256906,HGNC:53349,LINC02419,12,q24.33,130070325,130072685
ENSG00000196503,HGNC:23592,ARL9,4,q12,56505209,56524959
ENSG00000277173,,,12,q13.11,47768529,47769648
ENSG00000287744,,,7,q36.2,153715074,153748986
ENSG00000227573,,,7,q31.32,122849746,122850352
ENSG00000249873,HGNC:53294,LINC02372,12,q24.32,126869010,126874725
ENSG00000175315,HGNC:2478,CST6,11,q13.1,66012008,66013505
ENSG00000165120,HGNC:29580,SSMEM1,7,q32.2,130206344,130216844
ENSG00000250011,HGNC:4995,HMGB1P3,2,q37.1,230515023,230515638
ENSG00000235581,,,7,q11.22,71942259,71942468
ENSG00000257157,,,12,q23.1,97679879,97680047
ENSG00000120800,HGNC:17897,UTP20,12,q23.2,101280105,101386618
ENSG00000243797,,,7,q22.3,106372251,106770207
ENSG00000175294,HGNC:17116,CATSPER1,11,q13.1,66016752,66026479
ENSG00000286272,,,2,q36.1,220811618,220853456
ENSG00000232893,HGNC:41137,IQCA1-AS1,2,q37.2,236391074,236392388
ENSG00000243179,,,2,q14.1,113979909,113983258
ENSG00000227371,,,7,q31.32,121419072,121419845
ENSG00000229395,,,2,q32.3,192629919,192645706
ENSG00000186889,HGNC:26623,TMEM17,2,p15,62500218,62511894
ENSG00000287592,,,7,q31.1,113486407,113494870
ENSG00000286478,,,7,p15.2,27617474,27627496
ENSG00000224138,,,7,q31.33,127350128,127351523
ENSG00000224545,,,7,q32.3,131520137,131520503
ENSG00000231931,,,7,q33,138060056,138060293
ENSG00000164603,HGNC:26475,BMT2,7,q31.1,112819147,112939875
ENSG00000184394,HGNC:15358,OR4N5,14,q11.2,20138820,20145471
ENSG00000252021,,,20,q13.12,45004348,45004454
ENSG00000124134,HGNC:6300,KCNS1,20,q13.12,45091214,45101127
ENSG00000142208,HGNC:391,AKT1,14,q32.33,104769349,104795751
ENSG00000269707,,,2,q12.1,104853285,104927722
ENSG00000233550,HGNC:51965,MTCYBP8,2,q21.1,130282679,130283329
ENSG00000260395,,,16,p12.2,21998310,21999656
ENSG00000164073,HGNC:28486,MFSD8,4,q28.2,127917799,127966034
ENSG00000223691,,,2,p24.1,22188336,22190313
ENSG00000275445,,,16,p12.2,22007480,22008062
ENSG00000118231,HGNC:2411,CRYGD,2,q33.3,208121607,208124524
ENSG00000260452,HGNC:44944,TPRKBP2,16,p12.1,28111173,28111647
ENSG00000200652,,,16,p12.1,28179098,28179223
ENSG00000200138,HGNC:50873,RNY1P10,16,p12.1,28183318,28183430
ENSG00000250982,HGNC:37789,GAPDHP35,16,p12.1,28239693,28240668
ENSG00000283662,,,16,p12.1,28258686,28292173
ENSG00000188322,HGNC:17699,SBK1,16,p12.1,28259246,28323849
ENSG00000271568,,,7,q36.1,150603561,150604644
ENSG00000272219,,,7,q22.1,101960116,101961894
ENSG00000236283,,,2,q24.3,164840661,165208261
ENSG00000241661,HGNC:16321,PPP1R2P6,7,q34,140292752,140293339
ENSG00000168703,HGNC:16115,WFDC12,20,q13.12,45123425,45124465
ENSG00000225365,,,7,q36.3,158537495,158539879
ENSG00000175229,HGNC:24144,GAL3ST3,11,q13.1,66040765,66049161
ENSG00000282939,HGNC:12236,TRBV7-2,7,q34,142352819,142353358
ENSG00000279086,,,7,q31.2,116209234,116211511
ENSG00000283142,,,20,q13.12,45137706,45138976
ENSG00000229436,,,7,q21.11,80662331,80662585
ENSG00000124102,HGNC:8947,PI3,20,q13.12,45174902,45176544
ENSG00000234934,HGNC:42291,MTND5P29,2,q21.1,130280299,130282105
ENSG00000160963,HGNC:18038,COL26A1,7,q22.1,101362875,101559024
ENSG00000203387,HGNC:54702,SNF8P1,2,q36.3,228352120,228353215
ENSG00000246465,,,16,p12.1,28284885,28292064
ENSG00000271623,,,16,p12.1,28364700,28365333
ENSG00000286459,,,11,q13.1,66043298,66044381
ENSG00000275429,HGNC:50052,MIR6862-1,16,p12.1,28390982,28391051
ENSG00000225205,HGNC:40441,PDK1-AS1,2,q31.1,172480840,172556596
ENSG00000261089,HGNC:35453,CDC37P2,16,p12.1,28413703,28415018
ENSG00000124233,HGNC:10742,SEMG1,20,q13.12,45207033,45209768
ENSG00000275654,,,16,p12.1,28451644,28455356
ENSG00000270118,,,16,p12.1,28454141,28454511
ENSG00000087365,HGNC:10769,SF3B2,11,q13.1,66050729,66069308
ENSG00000261832,,,16,p12.1,28456371,28492098
ENSG00000231546,HGNC:36934,RPL3P5,2,q37.3,236407846,236409077
ENSG00000229915,,,2,q37.3,238427077,238427729
ENSG00000227617,HGNC:44485,CERS6-AS1,2,q24.3,168771951,168786961
ENSG00000124157,HGNC:10743,SEMG2,20,q13.12,45221373,45224458
ENSG00000275767,,,1,q21.1,144179777,144211729
ENSG00000227477,HGNC:43811,STK4-DT,20,q13.12,44963794,44966959
ENSG00000224718,HGNC:52445,LINC01657,1,q25.1,175877343,175880468
ENSG00000101109,HGNC:11408,STK4,20,q13.12,44966494,45080021
ENSG00000047410,HGNC:12017,TPR,1,q31.1,186311652,186375693
ENSG00000197272,HGNC:19157,IL27,16,p11.2,28499362,28512051
ENSG00000281333,,,12,q21.32,88580531,88600725
ENSG00000168476,HGNC:26176,REEP4,8,p21.3,22138020,22141951
ENSG00000271495,,,16,p11.2,28548331,28548658
ENSG00000176476,HGNC:25156,SGF29,16,p11.2,28553915,28591790
ENSG00000139292,HGNC:4504,LGR5,12,q21.1,71439798,71586310
ENSG00000196141,HGNC:24574,SPATS2L,2,q33.1,200305881,200482264
ENSG00000126895,HGNC:897,AVPR2,X,q28,153902531,153907166
ENSG00000267534,HGNC:3169,S1PR2,19,p13.2,10221433,10231331
ENSG00000244073,HGNC:36057,RPS4XP6,5,p13.2,37085056,37085852
ENSG00000237754,,,7,q11.22,68241637,68242267
ENSG00000271378,HGNC:51357,RBISP2,5,p13.2,37130430,37130700
ENSG00000264266,HGNC:38261,MIR4322,19,p13.2,10230413,10230485
ENSG00000227863,,,7,q21.13,89443946,89496918
ENSG00000228212,HGNC:1332,OFD1P17,5,p13.2,37209364,37212381
ENSG00000242493,HGNC:46053,RN7SL37P,5,p13.2,37246173,37246479
ENSG00000270558,,,5,p13.2,37286449,37286977
ENSG00000251880,HGNC:34171,RNU7-75P,5,p13.2,37327135,37327196
ENSG00000250539,HGNC:39867,KRT8P33,5,q23.2,123400922,123402344
ENSG00000105364,HGNC:14276,MRPL4,19,p13.2,10251901,10260055
ENSG00000249400,HGNC:39309,HMGB3P17,5,q23.2,123468781,123469429
ENSG00000244564,HGNC:52829,PRICKLE2-DT,3,p14.1,64445231,64456070
ENSG00000253183,,,7,q34,139502453,139503812
ENSG00000224547,HGNC:50784,ZNF619P1,7,p12.3,46144937,46145688
ENSG00000158258,HGNC:17448,CLSTN2,3,q23,139935185,140577397
ENSG00000168944,HGNC:26690,CEP120,5,q23.2,123344890,123423592
ENSG00000170260,HGNC:13004,ZNF212,7,q36.1,149239651,149255606
ENSG00000130032,HGNC:30798,PRRG3,X,q28,151694607,151705924
ENSG00000278665,,,16,p11.2,28599241,28601881
ENSG00000278725,,,16,p11.2,28602340,28604519
ENSG00000285020,,,16,p11.2,28612131,28614884
ENSG00000261419,,,16,p11.2,28659696,28740781
ENSG00000259982,HGNC:34406,CDC37P1,16,p11.2,28700294,28701540
ENSG00000278340,HGNC:50192,MIR6862-2,16,p11.2,28724252,28724321
ENSG00000270424,,,16,p11.2,28749959,28750595
ENSG00000278528,,,16,p11.2,28773824,28777534
ENSG00000183862,HGNC:2149,CNGA2,X,q28,151734746,151745564
ENSG00000251417,,,16,p11.2,28802743,28817828
ENSG00000240634,,,16,p11.2,28813980,28814673
ENSG00000260796,,,16,p11.2,28820570,28822033
ENSG00000232715,HGNC:48998,LINC01022,7,q36.3,158590629,158591120
ENSG00000275807,,,16,p11.2,28822431,28823969
ENSG00000230853,HGNC:36565,RPL10P11,7,q21.11,80096600,80097215
ENSG00000260570,,,16,p11.2,28830612,28837200
ENSG00000228742,HGNC:53749,LINC02577,7,q22.3,106774955,106838480
ENSG00000281849,,,X,p22.33,386980,405579
ENSG00000266776,HGNC:41543,MIR4646,6,p21.33,31701029,31701091
ENSG00000178952,HGNC:12420,TUFM,16,p11.2,28842411,28846348
ENSG00000204424,HGNC:13933,LY6G6F,6,p21.33,31706866,31710679
ENSG00000275287,,,X,p22.33,388100,388389
ENSG00000280767,,,X,p22.33,419157,421980
ENSG00000234958,HGNC:38717,FABP5P13,X,p22.33,523775,524102
ENSG00000229232,HGNC:38714,KRT18P53,X,p22.33,545236,545352
ENSG00000185960,HGNC:10853,SHOX,X,p22.33,624344,659411
ENSG00000228030,,,7,q36.3,158719730,158720161
ENSG00000238077,HGNC:49165,NMNAT1P3,3,q28,190166764,190167651
ENSG00000233191,,,7,q36.3,157513294,157518658
ENSG00000244199,HGNC:51461,EIF4EP3,3,q26.33,182460417,182461072
ENSG00000274637,,,7,q36.2,155106062,155106400
ENSG00000243554,HGNC:55746,CCZ1P1,7,q21.3,97969005,97972254
ENSG00000250641,HGNC:38821,LY6G6F-LY6G6D,6,p21.33,31706904,31717918
ENSG00000286361,,,3,q25.31,157234580,157235149
ENSG00000211716,HGNC:12246,TRBV9,7,q34,142391891,142392412
ENSG00000106153,HGNC:21645,CHCHD2,7,p11.2,56101573,56106476
ENSG00000114796,HGNC:25947,KLHL24,3,q27.1,183635610,183684519
ENSG00000204421,HGNC:13936,LY6G6C,6,p21.33,31718648,31721746
ENSG00000102003,HGNC:11506,SYP,X,p11.23,49187815,49200218
ENSG00000223948,,,7,q11.22,67769629,67770468
ENSG00000231234,HGNC:33696,SKP1P1,7,q11.21,66423405,66423893
ENSG00000106328,HGNC:3961,FSCN3,7,q32.1,127591409,127602144
ENSG00000204410,HGNC:7328,MSH5,6,p21.33,31739677,31762676
ENSG00000215545,HGNC:18097,DEFB116,20,q11.21,31303212,31308585
ENSG00000237929,HGNC:16549,RPL31P3,20,q11.21,31311303,31311962
ENSG00000283845,HGNC:41609,MIR4721,16,p11.2,28843919,28844007
ENSG00000261766,,,16,p11.2,28862166,28863340
ENSG00000236121,HGNC:43765,HAUS6P2,20,q11.21,31341371,31344471
ENSG00000252461,,,16,p11.2,28881480,28881607
ENSG00000252649,HGNC:43380,RNA5SP480,20,q11.21,31356870,31356978
ENSG00000212717,HGNC:18098,DEFB117,20,q11.21,31360790,31360930
ENSG00000177548,HGNC:24817,RABEP2,16,p11.2,28904421,28936526
ENSG00000241136,HGNC:38099,PAICSP6,7,q35,143782667,143784284
ENSG00000131068,HGNC:16196,DEFB118,20,q11.21,31368601,31373923
ENSG00000243889,HGNC:12244,TRBV8-1,7,q34,142358639,142358917
ENSG00000146842,HGNC:21898,TMEM209,7,q32.2,130164713,130207770
ENSG00000237490,HGNC:36877,RPS27AP17,X,p22.31,6989329,6989783
ENSG00000212134,,,20,q11.21,31376319,31376446
ENSG00000228550,,,X,p22.31,7113005,7113404
ENSG00000180483,HGNC:18099,DEFB119,20,q11.21,31377164,31390590
ENSG00000101846,HGNC:11425,STS,X,p22.31,7147237,7804358
ENSG00000280350,HGNC:52514,LINC01726,20,p11.22,21610787,21703585
ENSG00000278410,,,20,p11.22,21614978,21615435
ENSG00000125813,HGNC:8615,PAX1,20,p11.22,21705659,21718481
ENSG00000285230,HGNC:50743,RALY-AS1,20,q11.22,33980679,33994357
ENSG00000285619,,,3,q21.3,128181402,128194452
ENSG00000136514,HGNC:23992,RTP4,3,q27.3,187368385,187372076
ENSG00000264268,HGNC:41548,MIR4767,X,p22.31,7147860,7147937
ENSG00000279682,,,X,p22.31,7489659,7491199
ENSG00000274923,,,X,p22.31,7896514,7896722
ENSG00000006757,HGNC:24887,PNPLA4,X,p22.31,7898247,7927739
ENSG00000131061,HGNC:15992,ZNF341,20,q11.22,33731657,33792269
ENSG00000168481,HGNC:18711,LGI3,8,p21.3,22146830,22157084
ENSG00000285938,,,3,q27.3,187743686,187746028
ENSG00000243944,,,3,q25.1,150039214,150213726
ENSG00000244503,,,3,q25.1,149494660,149495995
ENSG00000241313,HGNC:41035,WWTR1-AS1,3,q25.1,149656999,149661364
ENSG00000255038,,,11,q13.1,66067277,66069619
ENSG00000225742,HGNC:52876,LINC02036,3,q29,194202392,194250203
ENSG00000254461,,,11,q13.2,66259567,66261834
ENSG00000254855,HGNC:40934,KLC2-AS1,11,q13.2,66264777,66265666
ENSG00000254762,HGNC:55515,KLC2-AS2,11,q13.2,66267635,66268129
ENSG00000174903,HGNC:18370,RAB1B,11,q13.2,66268590,66277492
ENSG00000204116,HGNC:1934,CHIC1,X,q13.2,73563197,73687111
